place_id,name,types,overview,address,location,phone,website,price_level,rating,reviews
ChIJJQg3aVy_QIYR1uHdmH8EmwQ,Barnaby's Cafe,"restaurant,food,point_of_interest,establishment","Intimate, quirky outpost of local chain serves neighborhood clientele creative American diner eats.","414 W Gray St, Houston, TX 77019, USA","{'lat': 29.753638, 'lng': -95.387163}",(713) 522-8898,https://barnabyscafe.com/,2,4.6,"BEST BURGER EVER!!!!!! I do need to mention that not everything on their website is on the menu, so I took pictures instead. I ordered the blue cheese bacon burger with waffle fries with an iced tea, the burger was TOO GOOD! And perfectly cooked, the cheese was so creamy, the bacon was nice and crispy and just melted in your mouth, the buns were perfectly roasted and even looked handmade. The only downside was that they gave me regular fries instead of waffle fries, so I mentioned it and they immediately fixed it, letting me have the regular AND the waffle fries for FREE, also the fries were perfectly seasoned with something similar to cajun blackened seasoning and they were also fried perfectly, so crunchy yet fluffy on the inside. The waitress was super kind and when you asked for anything extra like sauces, ice, lemons, she gave you A LOT, I absolutely loved it, like she drowned me in ranch that was also tasting homemade and very tasty. When she brought me lemon, she brought the same amount of lemon slices in a WHOLE LEMON just for my tea! Everyone was very charismatic and looked like they were having fun, but I will also say that the place was packed, so I'd probably reserve first just in case you're bringing more than two people with you. I would rate it 4.9/5.0 just because of the mess up, but again, the food was absolutely MIND BLOWINGLY AMAZING, you get so much for your money. But I'm not done, when I got a box for my left overs my waitress gave me the BIGGEST TOGO TEA I'VE EVER HAD IN MY LIFE. I'm just a tourist visiting Houston, but I would 100% come back for this food alone.,Excellent food. Prices have increased a bit since the last time we visited but overall the food was worth it.,Everything about this place is fantastic i cannot say enough good things about this restaurant, The food was amazing, the service was phenomenal, and the staff was really friendly!,I think this may have been my first time eating at this location. I loved it! Very nice facility and the service was awesome. Food was fresh and really good, too! Even the fries with that delicious seasoning on top. Looking forward to going back again.,I think the nicest humans on earth work here. We took our new baby when he was just a few weeks old and they were so kind and accommodating, even when he was fussy. It's one of the very few places we've found that has a changing table in the men's AND women's bathrooms!

We've started going once to twice a week and always just love the food we get (I especially get cravings for the tuna burger and french dip) and occasionally indulge in the apple pie served with Amy's Mexican vanilla ice cream 🤤 Every server we've had had been lovely and hospitable. Our new neighborhood favorite 💙"
ChIJr9ZsYDu_QIYR0XOLg_GQ2Sk,Baoz Dumplings,"cafe,restaurant,food,point_of_interest,establishment","Underground counter specializing in grab-&-go Chinese buns & dumplings, with vegetarian options.","1001 Fannin St # M180, Houston, TX 77002, USA","{'lat': 29.7556362, 'lng': -95.36401359999999}",(713) 659-3288,http://baozdumplings.square.site/,1,4.2,"I like going here for dumplings. Today my cheese puffs looked almost burned. They are usually good but today were tough.  My dumplings are good though,Stopped by for lunch and got the 12 dumpling combo can choose from vegetarian, chicken, or pork either steamed or pan fried.  I got the pan fried chicken amd pork both were very good and the sauce that comes with it adds lots of flavor.  Fast and friendly service, so I plan to go again!,Boaz has been a downtown lunch favorite of mine for almost 10 years. Their dumplings (pan fried or steamed) are delicious. They also have a large variety of boba selections. I usually order the 18 piece dumpling combo (comes with 2 sides). The spicy sauce is quite good. I usually eat this in 2 meals.,A pretty good dumpling place downtown. They had a nice variety of food and nice service. They seem pretty low staffed so things seemed fairly stressed but the food came out quick and was very delicious! It is in the food court area of the building, so you have to go down the escalators to find it. They do also have seating around the area, but it can be a little tricky to find.,Food is really good, 5 stars. I especially like their pan fried chicken dumplings. But, they only get 3 stars... 1 for each hour they're open. Not everyone has the standard 12:00 lunch hour. Also, the old Asian lady that works there is rude as hell."
ChIJkyWmfWy_QIYRTrVNhv1AR-s,Nouveau,"bar,point_of_interest,establishment",Spacious & romantic neighborhood pub featuring reproduction Tiffany-style lamps & period antiques.,"2913 Main St, Houston, TX 77002, USA","{'lat': 29.74306829999999, 'lng': -95.37574180000001}",(713) 526-2220,http://www.art-bar.net/,2,4.6,"If you are looking for a truly unique venue to have your wedding, this is the place! I recently had my wedding here and my guests could not stop talking about the ambiance and how cool the venue is. Clark made our experience so easy from start to finish. He was laid-back, accommodating, and very communicative throughout the process. And his prices can't be beat! What an amazing value! I HIGHLY RECOMMEND Nouveau! Pictures don't do it justice!,My bride and I just had our wedding here. The atmosphere was great and the owner Clark did an amazing job making sure everything went smoothly. All our guests were telling us it was the best wedding they ever attended.,We hosted our daughter's wedding at nouveau on 10/22/23.  Clark and his staff did an outstanding job.  The venue is beautiful, romantic, and unique.  It was first-class from start to finish.  We would highly recommend!!,I highly recommend this place for private events!

I booked this venue for my wedding and it was SPECTACULAR! The best cost/benefit value in all of Houston to host a wedding, no doubt. Clark, the manager, was amazing; he handled everything so well and the wedding went extremely smoothly so that I actually got to enjoy the night the whole time. I received so many compliments throughout the whole night that the venue was such a good choice.,Loved the venue. Beautiful place! The venue manager wasn’t the most kind though and handled parts of the wedding that weren’t his job and it messed with the flow of things, adding a bit of stress to the day. Tables were cleared before guests finished eating and drinking. The staff also received food before all the guests were fed which was odd. The drinks made for the wedding were very good though! Really gorgeous venue."
ChIJ7xypTCC_QIYRluCJo8gn89Q,Warehouse Live,"night_club,bar,point_of_interest,establishment",Various music styles are showcased at this basic general-admission concert venue with a small bar.,"813 St Emanuel St, Houston, TX 77003, USA","{'lat': 29.7521031, 'lng': -95.3546671}",(713) 225-5483,https://www.warehouselive.com/,3,4.5,"I recently went to watch my favorite tribute band from Houston! The Crue Tribute and had the time of my life! Growing up in that MTV Era getting opportunity to watch these amazing Musicians and being taken back in time! Wow had so much fun place was cool and we easily found parking we did arrive later not there for other bands. It was a Couples date night and we had fun!! I would totally come back again!!! Bathrooms clean and security up front was Great!! Thank you!,Overall: I went to see Kiana Lede and truly enjoyed the closeness of the setting. Note that this is an open floor venue without any seating areas, so come early to secure a good spot.

PROS:
Security and bag check at the door

Cons;
There's no official parking lot.,Venue is a nice size, doesn't feel too big or small. Sound and lights were great throughout the entire building. Only complaint is I don't think there were any chairs, if so only a handful at the bar. Great experience all around,Came here for the Pancakes & Booze fest. Perfect venue for this art show!! Lots of space, great music, really unique and talented artists. There was jewelry, clothes, art, food, hair products, & more! All around great time.,Did vip for my kids first concert 🤘 yes metal lol 😆 and the staff treated us amazing!! They really made my girl's first concert the best it could be! They were kind and attentive! Multiple staff at different times went out of their way to get my kiddo earplugs which was super nice! The smaller studio venue was great for the smaller crowd and access to restrooms and smoke area really made the experience great. First time going here but had a blast!! Will definitely go back!"
ChIJlQDR6zy_QIYR0Q2_-m3ijoc,House of Blues Restaurant & Bar,"night_club,bar,store,point_of_interest,establishment","Rock- & blues-themed restaurant & bar serving Southern-inspired dishes, plus live music.","1204 Caroline St, Houston, TX 77002, USA","{'lat': 29.7538217, 'lng': -95.36395309999999}",(832) 667-7781,https://locations.houseofblues.com/restaurant-and-bar/tx/houston/1204-caroline-st.?y_source=1_MTU2MzYxNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3,4.4,"My only issue here was that the restaurant was closed and the staff outside told us there was no food. We went all over downtown trying to find food and when we got back to the venue we found out they did in fact have food. The show was amazing and our seats were great. The staff was the only issue,Great venue, good shows mostly cheap prices. Isn't really big but I like that because you get a more personal show closer to the stage. I suggest not paying extra for the seats up top, they all looked like they paid extra to watch a party down below at a far. If it's an opera or something like that then yes seats are nice.. But a rock or pop or mostly every other genre, the cheap standing tickets are the way to go!,What a mess, this venue really needs some training.  After paying top dollar for a “VIP” experience that was very much not the case.  Everyone knows it’s hot as all get out and you would expect a venue in Houston would know that. They should know how to treat their PAYING guest.  Treating us like cattle being forced to wait outside after over a hour after being told to be there at a certain time.  Staff had no clue what was going on or how to control the crowd.  It was a very unsafe feeling after recent events.  After going through security which was very relaxed at that we moved to the next holding point.  After holding us hostage to the point of exhaustion they just opened the doors letting everyone in.  Paying no regard to the line of people and keeping order.  The staff literally said “just figure it out”.  People who had been patiently waiting at the front were trampled over by people who had just showed up.  Once inside the disorganization continues with everything from the bar, the lines and the meet and greet.  This place is a joke. I seriously think they forgot they had a show and a job to do!,The place is big inside, nice venue, great space for a more intimate experience, nice bar area. The prices are ridiculous- cup of water $6. Otherwise I love this place.,Had a great time taking our nephews to a concert at the House of Blues. It’s a mid-sized venue with two tiers, a VIP section on the first floor and satellite bars on two walls. The bathrooms were nice and well maintained throughout the concert. Drinks were expensive, but that’s pretty much expected I think. Getting in and out was easy. Although we walked from a hotel and didn’t drive. They had a bag check and recheck area, so heads up."
ChIJQSHubTu_QIYRDJgT6ET6lJk,Morton's The Steakhouse,"restaurant,point_of_interest,food,establishment","Upscale chain for aged prime beef, seafood & other traditional steakhouse fare in a clubby space.","1001 McKinney St Suite A4, Houston, TX 77002, USA","{'lat': 29.7567493, 'lng': -95.36411439999999}",(713) 659-3700,https://www.mortons.com/location/mortons-the-steakhouse-houston-tx-downtown/,4,4.5,"We loved Morton's! The food and service was excellent 👌 Our waiter was David he was super nice and professional! Ask for him if you go! The lamb chops were the best even better than Perrys steak and The chefs Table! And don't get me started about the 🍞! They have the best hands down out of all the fine dining we've experienced! We will definitely be back!,My wife and I had a date night and decided to enjoy some wonderful food! The steaks were phenomenal, sides were delicious though if you like fried/seared and tossed brussel sprouts, you may want to avoid their sauteed brussel sprouts as there is no coating and it might be a bit too strong for your taste buds. The service was phenomenal, the mocktails were delicious, and the atmosphere was peaceful, relaxing and enjoyable. We came when they opened though we also had reservations via OpenTable just in case. Whether you are staying downtown for a night on the town, or just want to celebrate one of life's many wins, you can't go wrong with Morton's, you get what you pay for and believe you me! Sometimes it's best to splurge a little bit!,My husband and I came here for the first time and it was excellent! We are celebrating our 10 year anniversary and our waiter David was great! He asked if we were celebrating anything special so we told him it was our anniversary so he put some confetti on our table and he took our picture :) we ordered the meatballs for an appetizer and they were great! We both ordered filets for our entrees and they were so tender, melted like butter! We ordered coffee and the hot chocolate cake for dessert and it was so delicious! While we were eating our dessert, the manager, Anthony, came over and handed us our picture that was taken along with a rolled up menu that said happy 10 year anniversary on it :) when we got our bill they had given us the dessert free of charge since it was a special occasion! We highly recommend Mortons! The food was delicious and the staff was excellent! Thank y’all for a wonderful experience!,Delicious food and drinks!
The chicken cordon blue was amazing. The mint bar for dessert with the mint drink were the perfect cap off.,Outstanding 8oz ribeye. Medium temp was evenly achieved on the whole steak. Very attentive service. Tends to get noisy, but nice ambiance. Lobster Mac and cheese was creamy good. Bread pudding and cheese cake were decadent - 7 of us shared them 😂"
ChIJKW0qujq_QIYRCPjcH9k0ErA,Chipotle Mexican Grill,"restaurant,food,point_of_interest,establishment","Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.","909 Texas St B, Houston, TX 77002, USA","{'lat': 29.7602138, 'lng': -95.36257479999999}",(713) 225-6633,https://locations.chipotle.com/tx/houston/909-texas-st-b?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,1,4.2,"The place is good the view of downtown the food is good for buck must visit,My favorite location in town by far. The food always seems to be better than most other Houston locations, and the vibe is cool. It’s a great spot downtown under the Rice Lofts, and the environment is very active. The food just seems to hit better here, and it’s almost as good as old school Chipotle.,This is the best Chipotle in Texas! The food is fresh and the guacamole is always perfect. The customer service is always friendly. The managers are also helpful and make sure things run smooth. My family likes visiting my apartment at The Rice to eat at this specific Chipotle. People don’t know how good Chipotle can really be.
Thank you please don’t change a thing!,My all time favorite restaurant for Mexican bowls with Chicken. My kids also loves it.,It was my first time to visit a Chipotle store and I decided to give it a try. The team at the store (Sophie, Juan and Miranda) were excellent - they explained to me how it works and helped me order my dinner. The food was fresh and tasty. Love the spicy sauce and the spicy chicken.

I had a full meal as I was very hungry and it filled me up. The warmth and friendliness of the team made me wanting to return - and I will return to this store during my stay here.

What a well trained and well rounded team / excellent service delivery and fantastic customer experience.

Keep up the good work, Sophie, Juan and Miranda - the first impression you gave will be a lasting impression."
ChIJh1u1L2-_QIYRS8CnhxGTg9A,Brennan's of Houston,"bar,restaurant,point_of_interest,food,establishment","New Orleans character & cuisine shine at this decadent eatery serving turtle soup, oysters & more.","3300 Smith St, Houston, TX 77006, USA","{'lat': 29.7430199, 'lng': -95.3813808}",(713) 522-9711,https://www.brennanshouston.com/,4,4.6,"Dynamite atmosphere and eloquent ambience! However, the food was cold and lacked seasoning and taste. Just average and very expensive to be that tasteless!!! Food looked wayyyy better than it taste!  Staff provided excellent service unmatched to the lack luster food. The drink were not good either!,I don't think anywhere in the world and find better service than at Brennan's, They are not stars to give the staff at Brennan's they are amazing and know your every need before you even say it. The food was great. I would definitely go back. Had a wonderful birthday dinner for my husband here,It was an absolutely wonderful experience! We had a brunch here, all foods are good especially the grilled salmon.The atmosphere is wonderful and even have a band came around to sing. Definitely worth a try.,With a unique atmosphere and incredible food, we love photographing weddings and events at Brennan’s of Houston! As one of Houston’s premier fine dining restaurants, so you know the food is going to be incredible. Plus, we love the table side bananas foster creations and when our couples get to be involved. Sparks fly! Also don’t forget to snag one of their incredible pralines!

IG @natemessphoto,Dining experience at Brennan’s was exquisite. A friend and I dined here for the 1st time for HRW, and we’re so glad we did. The service/staff was impeccable from start to finish - valet, the hostess, our waiters Morgan and Rico took great care of us. If you want to treat yourself to a little lux dining experience, try Brennan’s and take photos in the courtyard.

Rico’s energy was awesome!! 🔥🔥"
ChIJG1b0bTm_QIYRP3lSYYHDv9o,Starbucks,"cafe,store,restaurant,food,point_of_interest,establishment","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","1100 Louisiana St, Houston, TX 77002, USA","{'lat': 29.7580626, 'lng': -95.3689224}",(713) 650-3319,https://www.starbucks.com/store-locator/store/13409/,2,4.1,"I've been a regular at this Starbucks for quite some time now, and I must say that despite a few minor hiccups, my overall experience has been pleasant. Let's dive into the details.

One aspect that stands out is the quality of the drinks. No matter how busy the store gets, the baristas consistently manage to make my drinks just right. The perfect blend of flavors, steamed milk at the ideal temperature, and those delightful swirls of whipped cream—they never disappoint. For me, the taste and consistency of the beverages are paramount, and Starbucks nails it every time.

Now, I should mention that peak hours can be a bit challenging. As expected, lines tend to get longer, and the wait time can be a tad longer than usual. It's understandable considering the popularity of the place, but it's worth noting for those who may be pressed for time. Patience is definitely required during those busier periods.

Another minor concern I've noticed is the occasional side eye, rude and unprofessional service from one employee (the skinny hispanics male employee, I believe his name was Xye) which does makes me feel slightly uncomfortable. It's important to emphasize that this is not a consistent issue across the entire staff, but rather an isolated incident. While it can be off-putting, I don't let it overshadow the positive experiences I've had overall.

One aspect that I truly appreciate is that the baristas consistently write the note I want on my drink. Whether it's a personalized message or a specific customization, they make sure to fulfill my requests without fail. This attention to detail showcases their commitment to customer satisfaction and makes me feel valued as a patron.

In conclusion, despite the occasional wait during peak hours and the isolated incident of the side eye/rude service from a particular hispanic male employee (Xye), I find my visits to Starbucks enjoyable. The highlight remains the consistently well-crafted drinks, which are the essence of any coffeehouse experience. I'll definitely continue to frequent this Starbucks branch as the location is conveniently near my office.,This location has has been great all through Covid and even better after the manager Sarah came in. Their team is exceptional and if you are ever not satisfied with something, they are very quick to address that and make it right. Because of their openly friendly nature, they earned my business, and their kindness always makes this a pleasurable experience.

Give them all a raise! They go the extra mile for their customers.,It's good for the morning people that love to drink coffee. They got all kinds of selections to pick from that's if you like your coffee hot or you all can get it cold. They also have breakfast  plates and it's tour choice to get it with coffee or a orange juice. It's a very friendly environment to hang out with friends or just some good time with family members. Come check it out and you will know what am talking about.,Service was prompt but I hate these lids lol

Order was correct though,This Starbucks location is incorporated into the ground floor of a huge office building. And it is also just right across from Hyatt Regency Houston Hotel. Very conveniently located! The baristas are friendly and got my beverages right. They have everything (both food & beverages) that you find in a typical Starbucks store, including packaged coffee & drinkware. The seating area feels roomy being that it’s in an office building lobby. And they have both single arm chairs, long couches, and dining tables, along with a really long computer table to share with a group. They have good (free) WiFi speed. My only complaint is that there are very few electrical outlets to recharge one’s device. Other than that, it was a pleasant & enjoyable visit."
ChIJK2lKMDm_QIYRBGp7bjtwwQg,Benihana,"restaurant,food,point_of_interest,establishment",Hibachi chain serving Japanese dishes grilled tableside by theatrical chefs.,"1318 Louisiana St, Houston, TX 77002, USA","{'lat': 29.7561002, 'lng': -95.3697698}",(713) 659-8231,https://www.benihana.com/,3,4.1,"Absolutely wonderful! Food was delicious.  Service exceptional. Complimentary picture for my birthday. 2 pictures wow!! Thank you for a wonderful day!!,They took almost 1 hour to start making our food.
This was my first time coming to this location and definitely my last. We almost walked out this place like the couple next to us did.,DO NOT, DO NOT come to this place to eat. I’ve never had hibachi cooked and there is hair in my food! I could’ve vomited on the entire griddle because I had already started eating my food. I expressed to the manager that I was here celebrating my birthday and comping the food that was already free wasn’t enough. Not even apologetic. No explanation. Please look closely if you plan to eat here. After reading the other reviews, I’m not even surprised. Disgusting!,First off we were seated in an area where the roof was leaking and there were buckets placed to catch the dripping water! Unacceptable, we asked to be loved.
Second we were given a new cook and even though his personality was great the cooking of our food not so good. My steak was over cooked and the veggies were charred and over cooked.
The tables are old which is understandable but the dirt and left over food was absolutely horrible.
The waitress was the best thing going that night, very attentive and accommodating.,I love this place.  We visited spur of the moment for lunch and it's never disappoints.  They have a lunch menu available too.   It wasn't crowded at all. However, I didn't like that I had to pay for my  parking.  It was $12."
ChIJJYatpkG_QIYRzH0HrpS4iOE,Cyclone Anaya's Tex-Mex Kitchen,"bar,restaurant,food,point_of_interest,establishment","Vibrant destination offering potent margaritas, as well as familiar Tex-Mex dishes.","309 Gray St STE 111, Houston, TX 77002, USA","{'lat': 29.75206, 'lng': -95.376655}",(713) 520-6969,https://cycloneanaya.com/locations/midtown/?utm_source=GMB&utm_medium=organic,2,4.2,"Stopped in and grabbed a couple of drinks and dinner at the bar.  The bartender was friendly and attentive.  I ordered the spicy salmon with brussel sprouts and rice with charro beans.  The salmon wasn't spicy, but had a great flavor with the mango sauce.  The beans were actually the star of the show, I don't usually eat beans, but these were so flavorful.

Great place to stop in and the prices are reasonable and portions large.,The food and service were excellent. Rubi was our server and she was fast and attentive. We made it in for happy hour and tried the house margaritas and they were excellent! The ceviche was so good and fresh. The queso with taco meat had amazing flavor. We couldn't decide on what to get so we tried the botany and the brisket empanadas were so yummy and full of flavor. Can't wait to eat here again!,My wife and I came for our 26th Anniversary.  Austin was an awesome waiter. Very attentive and friendly. If you come here ask for him. You won't regret it.,The only reason I did not complain was becuase I was with a group of people. I went there last night and everything I ate was terrible. The rice was uncle Ben's par boiled rice... which is not Mexican rice.... the pork in my pork tacos was dry and the veggies were passable but that wasn't saying much. The salsa tasted like pace canned salsa. I will never go there again it was terrible. 2 tacos on a cold flour tortilla n a drink cost me 40 dollars.,Great shrimp quesdillas and lemon drop. Please include a drink discounts during brunch hours for a few  cocktails, Thx🍸

Last but not least I asked my server if there were any drink specials and her reply was ""no"". After leaving I read there are .01 mimosa refills on Sat/ Sun before 3:00pm.."
ChIJ7zHRFyS_QIYRpBj5GnuFAno,Vic & Anthony's Steakhouse,"restaurant,food,point_of_interest,establishment",Upscale steakhouse serving meat & seafood with classic salads & side dishes in old-school environs.,"1510 Texas Ave, Houston, TX 77002, USA","{'lat': 29.7569799, 'lng': -95.3582543}",(713) 228-1111,https://www.vicandanthonys.com/location/houston/,4,4.6,"Such an amazing experience with top tier food and staff! Celebrated our 5th Anniversary here and they took great care of us! Our waiter brought out our dessert with a hand wrote message which was a very special touch. Hands down the best steak I've ever had! Will definitely be back!,We came for my little sister's birthday! I can count on my hand the best places I've traveled throughout the Statess and have had an amazing steak! Vic & Anthony's did not disappoint.  Everything was simply amazing! I'm looking for to going back for my anniversary!,Awesome restaurant. The ambiance was on point. Our waiter, Taylor was THE Best! My niece enjoyed her dinner for her birthday and so did we. Pictured us the pan roasted chicken. Those mashed potatoes were my fave 😋,Hands down, BEST STEAK we have ever had. Visiting from Denver (which has great steakhouses) we wanted to compare and we humbly give it up to Texas for having amazing steak; cuts like butter! Great flavors, prepared to perfection, and you feel the pride from the chef in the tasting experience. Truly the best! Drinks were yummy, and an extensive wine list. A memorable experience for me and my sister while visiting Houston! Lindsey was an incredibly attentive, genuine, and knowledgeable server. Highly recommend!,The food and drinks were stellar. One of the best steakhouses I’ve visited food wise.  The mashed potatoes were heavy and thick. The steak had a perfect crust. The mushrooms were to die for. All drinks were beautifully made. The lobster bisque was less creamy than I’m used to, but had quite a few chunks of lobster.

Service- reservation was for a birthday. No mention of the birthday was made by server or by hostess. We weren’t asked if we’d like dessert, the bill was brought to us right after dinner was cleared. We were disappointed in that respect.

We thought service could have been better for that high of a price point; such as cleaning crumbs off table top between meals."
ChIJI9bOtTq_QIYRNhRNu8yE9uE,Sambuca,"bar,restaurant,food,point_of_interest,establishment","Hip spot for American eats & small plates at lunch & dinner, with regular live music & dancing.","909 Texas Ave, Houston, TX 77002, USA","{'lat': 29.76054799999999, 'lng': -95.36311630000002}",(713) 224-5299,http://www.sambucarestaurant.com/,3,4,"I had dinner at Sambuca in Houston before a show at the neighboring Emerald Theatre. We were very impressed with the food, atmosphere, and service.
I ordered the pork chop and prosciutto Mac and cheese, asparagus, and broccoli. The pork chop was cooked perfectly, juicy and flavorful. The Mac and cheese was also delicious, with a rich and creamy sauce. The asparagus and broccoli were cooked perfectly, with a slight crunch.
My wife ordered the snapper with truffle risotto. The snapper was flaky and moist, and the truffle risotto was rich and flavorful.
We were both very impressed with our meals. The food was delicious, and the presentation was excellent.
The atmosphere at Sambuca is also very nice. The restaurant is elegant and sophisticated, but not stuffy. It's the perfect place for a special occasion dinner or a romantic evening out.
The service at Sambuca was also excellent. Our server, Michael, was attentive and knowledgeable, and he made sure that we had everything we needed.
We returned to Sambuca after the show for dessert. We ordered the tiramisu and the chocolate lava cake. The tiramisu was light and airy, with a rich coffee flavor. The chocolate lava cake was warm and gooey, with a delicious chocolate center.
Overall, we had a wonderful dining experience at Sambuca. The food, atmosphere, and service were all excellent. We would highly recommend this restaurant to anyone looking for a delicious and memorable dining experience in Houston.,I went here for the first time for my birthday, I ordered the shrimp and crab dip. My food was good and everyone else in my party like their food as well, the band was great, the drinks were really good but the service was horrible. It took our waiter maybe 20+ minutes just to come to the table, 30+ minutes to take our order, 20+ minutes to bring our drinks and another 30+ to get the food. We only saw the waiter twice the entire time, the waiter working with the table across from ours assisted us way more (the tip should have went to him).,The food was great the service from the bartender was even better. Plus the music was awesome. Veal was incredibly tender, bordelaise could have used a pinch of salt. 10 out of 10 though, I'll be back there soon.,The food here was not good AT ALL!!!! I couldn’t wait to get home and brush my teeth to get the taste out of my mouth. Chicken was cheap. Mashed potatoes were buttery which doesn’t go with a Marsala dish. I paid for my food but will not be back.,For this being my first time here, I enjoyed it. The food was good and so was the mocktail. We went on a Saturday night for the live music. If you haven't been, I'll save you the surprise that we had, they add a $5 cover charge to your bill. I was not happy about that. It would have been nice to know that up front."
ChIJAaVfvRm_QIYRHEkLmjmZ-uE,Kim Son,"restaurant,food,point_of_interest,establishment",Family-friendly outfit serving an extensive array of traditional Vietnamese & Chinese fare.,"2001 Jefferson St, Houston, TX 77003, USA","{'lat': 29.7458374, 'lng': -95.3602502}",(713) 222-2461,http://www.kimson.com/,2,4.2,"Had a great beef and shrimp fried rice here. Service was good, our server was always refilling our drinks and the food came out pretty quickly. I also tried the crab rangoons and they were amazing. Just a great experience all around. The parking situation was pretty bad though. They have a ballroom on the second floor for events, and I'm sure it's not always like this, but the parking was completely full due to one and a pain to navigate due to being surrounded by one way streets.,I was craving Chinese fried rice so decided to give Kim Son a try. They did not disappoint. Fast service and good quantity of delicious rice for the price.,The Atmosphere was very nice, they has a Koi Pond inside of the restaurant, the ambiance was nice also.. The service was very fast and the people were very nice and friendly, they were always asking if we were ok.. very good service.. I ordered the Killer Combo Vermacelli Bowl and it has beef, chicken and shrimp, it was very delicious and was in a very large portion.. Hubby has the Moo Goo Gi Pan and he says it was very delicious too.. has some spring rolls for appetizers but those fell alittle flat with no flavor.. Overall it was a very good experience and I will be back..,I ordered barbecue ribs but I didn’t get them! Also I ORDERED 1 special fried rice, but received 2!!!!!! I also ordered the fried rice with extra EXTRA GREEN ONIONS, they had just a few in them. I’m really upset!!!!!! I paid almost $40.00 order and it was totally messed  up!!! I’ll never use either of them again!!! HEIGHTS ASIAN CAFE in the Heights is so much MUCH BETTER! I should have used DOOR DASH! I couldn’t get through to Uber Eats. They have no phone #!!!’What a WASTE OF MONEY!!,Very good we have a lunch plate(chicken and fried rice  a spring roll)  with a jasmine tea  service is very good and fast. Nice place"
ChIJrROtAjm_QIYR-JHaPiq4C4w,Jimmy John's,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","500 Dallas St ste t-05, Houston, TX 77002, USA","{'lat': 29.75775280000001, 'lng': -95.37082389999999}",(713) 659-8100,https://locations.jimmyjohns.com/tx/houston/sandwiches-2364.html?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,1,3.6,"I love the staff here. They've managed to figure out who I am and always say hi and even chat with me a few times when they're in between the rush. They always make the sandwiches quickly and of the Jimmy John's I've been to, these guys are by far the fastest. And they've always been friendly with me.,Just tried the new kickin' chicken and was not impressed. The commercial sold me to go try it, but the sandwich was complete disappointment. All I could taste was bread and sauce that's more mayo than spicy. Too many sauces on that particular sandwich and not sure if that's the way it's supposed to be. I liked the rotisserie chicken from subway and hoped this was an alternative since it went away. On a positive note, no issues with store because they were quick and friendly.,The waiter wiped the tomatoes and lettuce with the table cleaning rag after wiping entire table with it.  I complained but it was not addressed.,To begin I am 8 months pregnant and I have been ordering Jimmy Johns for years now, 6 to be exact. Today for lunch I decided to order something different from Jimmy Johns and have it delivered to my office. I normally order a Vito cut in half with extra mayo, extra hot peppers, and no onions with chips and a drink. Today I decided to order a tuna sandwich cut in half with mayo and mustard packets on the side, pickle spears, hot peppers, provolone cheese, and chips. Now the food came fast. The slogan ""food so freaky fast you will freak"" would be accurate in this situation if the food came correctly.

I ride the elevator up to our main floor and pick my food and take it back down to my desk. Dump out the contents of the bag and there are no mustard or mayo packets.  Im like okay whatever, Im already wobbling from the baby getting ready to make her exit soon and I don’t feel like walking down there so maybe the tuna won’t be so bad without the mayo. So I take a bite out of the sandwich hoping I wouldn’t need the mustard but that was a bad idea. It was definitely not what I had imagined and it was full of celery, which I knew came in the tuna but I didn’t expect the whole stalk to be on my sandwich.

So I decide to return the sandwich because I didn’t want it. Maybe if I had the mustard and mayo I would have just eaten it and said whatever. The cashier called the manager over and he was very rude. First he asked me was I returning the sandwich because there was no mustard or because I didn’t like it. After I told him both he sarcastically laughed in my face and asked what he was supposed to do. After telling him that I would just like a different sandwich he went on to say, in a snarky tone, that he can only reimburse me for the tuna sandwich. I asked “So I can’t have another sandwich? You would rather give me my money back?” He then rudely asked what kind of sandwich I wanted. I told him the Vito and he yells down the line for the workers to begin preparing the sandwich without even asking me how I would like the sandwich. Then proceeded to tell me to write my name on the receipt like I am the one who gave him a hard time when all of this could have been avoided if I had some mustard packets included in my delivery!

I have never had an issue with Jimmy Johns but the experience I had today makes me not even want to ever take my business there again.,Consistently fast and friendly staff. Last time I got a tuna on which, it actually felt that they put it on bread by the size of the bag, but it was actually the amount of tuna that they put on the sandwich. It was almost enough for two days 😁.

My go-to lunch place in downtown Houston"
